Capital Requirement,Expected Loss
432628.9353615255,13509.604044455722
428917.052318217,12146.441728232701
454768.62382034014,14515.42928454071
446964.4628242928,12188.247012806312
404132.89435639733,12012.153833631626
432059.7555230427,12569.499056849498
478385.91665834683,16379.624375523672
436094.74575195235,12346.0177187135
459718.06042833754,13229.539705413641
464627.17770949163,13578.84939614427
435289.0379135359,12262.048366762205
495864.26441682724,15069.06449909661
449431.7304820733,13886.337676081414
459556.24448878446,13083.254823286014
498177.20418077626,15695.966933487263
464844.9016756357,14939.649138159999
457255.2583239351,12909.705430282096
442095.40474915225,12757.714374606416
443667.50657248043,12491.748753702173
441033.0484050907,13201.062532725262
459551.4131450249,12523.139509549921
423469.68922842597,12388.07096684126
459823.2859553244,13677.931819047582
444707.37944534014,13265.736281014422
463391.6027089739,13467.465906100659
436633.4945570906,13587.175500252373
429685.0025113289,12882.303910410395
453275.5251379937,13503.707362761073
461713.9777838405,13420.8069336282
458300.6849950121,13585.929107644186
439772.6156852982,12471.896972114835
468429.45053739543,14541.52950504333
461961.72634404735,14138.953117264053
421433.74254447286,11697.442838376573
435835.64435029455,13066.880108146855
448176.9954830923,13415.165575167306
448711.5310994403,13138.237026310057
428799.6239520074,12854.388480657437
428119.3955006802,12113.917345402104
442137.56958296266,12961.35667965183
435783.27911597193,12537.861162372623
428634.257200943,12585.429166249258
473951.11843484116,15102.591130304329
470913.5296026313,13558.903106454645
445515.2580728828,12404.951072296926
430969.70096416597,13211.948988478476
434509.78001282446,12688.287263856335
431912.8556808219,13492.939948047226
422610.00039509294,11978.607135151386
426115.5099445048,12289.228361204227
423481.8727387929,12278.01781060121
443970.963053841,13367.405325964139
438246.2108856442,12969.559244085798
430391.3871598005,12784.738683230336
428903.05613260844,12671.22344411906
435742.9994812993,12549.970116969396
432507.37646141904,12642.054999131682
425390.72041731275,12885.378111620748
452270.6964412606,13347.371069846813
448886.191434452,12807.04235978858
440559.7165750117,14255.031629023008
461661.5774334064,13644.155643462354
438540.835838842,13429.337520706329
447727.9007887013,13928.414416779102
470944.822264297,14165.199890548622
429042.65642834746,12764.2542174382
430371.3597214677,12766.362776239712
455017.3766542181,13626.551011457042
418306.4630220264,12438.961268089028
431646.05685103545,13488.85719640258
444589.2450860228,14243.774531744333
424390.2690119543,12372.312077223509
438526.27581779263,12512.644242176491
425756.9021089168,12490.804236838083
451266.104840811,13944.265354760664
423959.408992822,12426.752149362741
440790.67449476314,13363.371861618965
450212.7791567995,13823.815614967049
430286.0006218274,13067.313962803444
444278.33446736843,12984.76682427344
426677.3950904757,13086.273142711463
447818.5804290421,13308.102929574257
454905.49371318484,13986.145138357628
442981.67138135544,12820.364710007603
451376.0151569155,13150.740241172209
442567.06077718595,13513.05300826813
438867.8586113247,13499.380633915813
478620.3566594268,14545.725018120604
468878.46956647607,14792.818106181054
433190.25624139287,12589.264998203162
444184.7897899818,12661.721328104446
445943.36747963337,13536.18257147782
439042.7532560002,13523.084378173364
426604.5962847958,12079.3253640332
444011.09842836775,12767.448294617483
434450.01308746473,13601.891993776591
454244.63760709844,12345.711490583184
433844.2966095634,13051.307655339728
424764.30887917324,12863.457255254518
444477.9750930227,12564.948995038245
455673.9475340427,13234.812848780512
429769.85250448174,13304.236734040387
428154.1571491832,12826.744146941968
444450.4836861143,12802.926129015805
461436.3640706379,13282.16312403231
445071.4205551541,13165.287834449906
418655.356282634,11799.439586362836
458393.3912569205,14582.710667621508
468033.61026801274,15459.143816902615
434986.0768933208,12973.059605404902
435858.73473155487,12395.11919103804
443028.44484481215,13379.43693622417
478896.9685396236,15081.733095818667
454384.91678910324,13936.733326273203
460428.2531364039,13488.080562534662
415874.97377615713,12057.89295605386
462262.55005872087,14190.935928986932
424429.5088930393,12152.905052518472
435776.08974780416,12313.136254557998
455058.25742762163,13175.908748570851
434917.972868381,12933.529095262475
432678.59152194776,12111.601745152651
429813.66348081065,12095.68596321352
435609.4154435335,12458.364457402284
429180.28870418784,12224.167824519258
452611.6347767031,14019.697122890395
443185.17254802026,13257.493304535816
434161.95584390714,12853.408092401503
434071.0198318132,12297.572041904523
433225.19066224596,12139.662299911886
418766.41328219615,12603.039532648017
441377.4574452521,12998.719245286204
463391.89579609706,14239.01983329459
447592.564533858,13450.398236745415
434506.9413039192,13098.5082136067
439699.6451087786,12440.681950326114
460100.21257280756,13381.365491875538
430833.4375714669,12238.921238017614
465149.0572952641,14028.51333852578
451737.9682005629,13699.43983167689
443153.0847289609,12983.412805684024
471932.47779361706,19150.97865255863
424103.89661990176,12661.582909795185
458975.36271067377,13505.180594367012
425105.3665317157,11917.591460381773
450789.6039002619,13683.741941799672
434606.5262639035,16361.661235008518
431666.3975278889,12222.452976096389
439590.20525813976,12695.808341860557
418235.78869276284,12135.028608866982
429550.24138697796,13455.406073301581
428626.08540853485,12663.48066789396
436731.84728903795,13286.200552619594
471943.5726205183,14793.92479071445
436005.35308113473,12596.961462895386
426500.42745322816,12675.925218791755
429665.86883018253,12947.135742151593
461495.3737836686,13054.160963795743
459404.5045184048,14914.65486667521
460966.30007340957,14154.913686323696
469002.1331727465,13866.339605581034
503534.32895065483,19089.509289465685
462159.6916233461,14171.81459377017
452793.6304344749,13087.984113963394
446737.7584845678,12892.628320159933
478603.70729091304,14217.786389985671
437103.84910734155,13550.176221437818
454877.3477030343,13051.952173917538
437108.97474890994,12844.81962637671
439439.10071885324,12595.945055592612
489774.0188886075,15009.502155183107
444168.81134615274,13037.615024631366
466855.36539284326,14527.180268494862
460264.8122298914,13432.073748715155
454518.46407552133,13606.85393829608
455098.0526616872,12866.832037418933
427863.91451553884,12246.263138349335
445471.03986803093,12988.297595981277
455245.60216746613,15029.328871515992
429103.20810561837,12427.649466277213
431788.908945842,12398.127577450396
439636.83575331036,12938.373072292456
450404.6087932511,13466.521526844197
442546.1317849156,14647.62685197964
438818.32174722437,12737.759971092702
423485.8251233094,13369.93542867103
429935.9852375835,12551.323311100201
463460.7372659602,14245.67985241248
466851.9042681424,14199.902258452657
433628.63446821517,12465.845610700693
431749.2354353599,12448.273232303822
500270.59137601487,15922.24547258612
427903.329032092,12970.231028505608
444134.39307191834,12873.045726062399
461991.9761124031,13292.221839663238
423054.22771286475,13000.183477672359
465072.8640598862,13621.693320393213
462520.42794679163,14008.420572377776
452816.66738395777,12820.542332733912
432809.53990968404,13003.419026360913
421120.6955001793,12765.118430120463
447094.56776258664,13055.627460745658
421705.2061393028,12665.907044037864
440532.5489509024,12998.717017256875
471314.4503392783,14460.567681357596
434070.69058610906,13311.599530829639
437175.05124950723,14045.374880406795
416057.34740274015,11860.067557710803
447888.2395795577,13034.22545511829
453109.47151498316,13700.524148459352
437037.85353947454,13197.828056962926
430674.62503521226,13071.938023186589
440248.0054748403,12626.955062319088
421948.0490531995,12080.88005997561
443329.7465348749,13031.307211313277
466966.3507137742,18840.65776005372
473846.1817426901,13953.637429576684
464935.4883028687,13877.39762608552
427826.21507847536,12878.018990367884
450927.59720312984,12902.31370448622
437076.9947912355,13206.429136943007
453434.5211858476,13411.600687756936
455888.4260395436,13202.920346578889
454771.7162072824,13283.540601083629
422923.8891817046,12580.557307549609
464107.7577670333,13855.187569659218
445463.1996131407,13509.094543684929
483246.03213726525,13734.098165457332
434324.1682869245,12924.042222815462
432719.16181337135,13176.580501808457
453990.40418944386,13569.50753102943
416921.71211050183,12280.495946067162
438246.3204741412,13547.80503648784
440016.42480561184,12832.88140707285
425320.9560056421,13810.183998743269
434027.26190663234,12545.209828844017
459160.2871076383,13574.642271179575
454979.8641726748,13144.332334028615
448634.9081172674,13716.163684300971
445690.90354999446,13983.391449915167
432010.7520085904,13076.042901689507
445048.0746758095,13904.961031480641
480355.35535517,15798.997903238134
452012.4536999707,13250.2295142104
440644.62283178564,12386.591950143149
426821.1039825273,13421.52624942913
446950.9573211496,12867.5136705561
466574.6675674153,14525.88816594592
444318.48680468777,13262.955320824618
431091.1642009564,12708.028325673353
475237.5812089984,13425.030803302769
447850.1001226627,13827.359177055136
442645.0774225057,13828.847099265324
444836.93409732764,12598.366182506397
441330.6746694668,12671.762599809179
453929.6025217231,13606.574523062758
429479.1299883743,11710.06860077053
429220.45992921165,12151.93534192599
436600.68287898117,12485.941573732654
450935.49973901553,13648.634425807792
462959.3433730338,13250.295532031649
432266.9669320496,13089.427002747452
443304.2429733835,12656.876567424437
425099.4963960712,12784.65625587221
453630.266377192,13153.137557615079
440687.76200224424,12630.974661641816
441414.6765521028,14054.192851600947
434210.54951516003,12818.934238007369
442416.4045675077,13925.943779974254
477901.0439949789,13807.95019030629
432790.3984183697,12705.21273359155
429183.8588591128,12883.990488281746
462115.419362974,13651.831179897068
481506.88039844536,16405.037258841243
433696.1490071893,12649.736959259364
437587.90080141916,13209.268612383747
460915.6649227136,15051.738697603883
455288.59593050973,14225.593601132096
469264.1383460746,13486.577420044607
458063.2272299233,13827.260777622338
433420.526483032,13386.440174945928
458123.8299369387,13356.866978565125
449162.43073462107,13119.588924163478
451201.1105815025,12991.250616955953
464697.9016069447,14284.54932845387
466011.2362390866,14256.521180733871
437351.6787081633,13263.01677467221
447840.0342655622,13566.430120654912
455964.94698247564,13519.419160188265
415342.36914369185,11974.137184192514
457683.51334335434,13679.13799052045
425649.1168257707,13116.739320080185
434389.7364995566,12772.01219583064
462595.85218925576,13997.701894606354
432331.87199311366,13707.85428326491
416269.4522120308,12396.790283684932
422142.1657712064,12936.373206586559
432834.3571563024,13819.48149503992
424418.5409495124,12280.09348412816
420893.81613698474,12656.410521095597
426582.3405704079,13389.96257409975
443268.95096589543,13118.129997446586
446038.9360374676,12799.204639014388
449603.30371649086,13454.847618198757
447854.6543661073,14362.64670146795
430812.20480486413,13193.276515911399
438468.1591715526,12435.333557422362
469252.06314995734,13929.18192458741
435433.4101545684,12644.153774475726
457571.65091744985,14145.391837472498
473634.3729671158,13769.177818637869
428900.6437267374,11998.606239532668
463424.25005278003,15159.419812464937
448379.61004772567,13612.004911686086
446665.0694898276,13048.33149885873
441699.4012304766,13308.214025531539
431094.7623502431,13263.671570890801
448336.7995172174,12972.583888018075
451774.63024077646,13767.368934504346
472774.13633191236,13964.754005204299
424383.1854082835,12434.735866754021
413479.3325101113,12439.254689012883
467575.0410676329,13177.454703421512
422999.9112101856,12321.878080895729
452886.88680439314,14190.507317607973
463755.2892541513,13961.095763848385
435607.87247194326,13223.999965046172
436895.27299650386,12790.98799703749
449275.9185228287,13107.57165177665
439681.10391620547,12678.492323070115
471584.32281535055,14823.608262593141
434926.08549756464,12469.102490864869
434659.3694265052,13231.236781059408
436133.7718265074,12635.290411185697
468573.05817833386,14038.763097730209
452885.339786222,14332.884999103013
443354.5378561665,13800.195410031836
433619.09983288485,12606.908485102744
431845.4385967731,12967.440119464283
448585.53677441954,15062.947301193852
457226.3391942661,13789.858278909205
428633.4587652234,12309.977401830474
450649.04955642205,14111.088080452442
418319.6334310363,11750.290168652587
456744.36653924023,13923.89176176305
438829.82964824716,14557.121794572202
446340.71500164113,12814.605207683686
463235.01284257433,13089.862882980206
457756.83842499804,13398.709911036469
460572.5415582086,14713.134206382383
442485.9809292218,13175.579186831308
461553.54677831486,13179.323088531994
434964.4843312969,12560.858273034344
438452.17004210426,14112.049432330052
424146.23557647306,11803.981360001118
433732.148077281,13333.73120092028
458029.1298699666,15019.227452333753
463993.0860744368,13848.833963949466
438318.2810771506,12984.202249461945
424260.6055856702,13146.303591369211
431989.5197206035,13028.119292657668
424779.66723545006,12731.001637107427
454867.52034448436,13693.328808308406
428963.12077747786,12934.864664973724
440470.3721535363,13246.32109701159
466294.40256513265,13986.996990955955
445172.5303336036,12856.967745185477
434850.7946324485,13457.859144933262
464875.83871778357,15313.380909272679
429844.5876298676,13093.416099453425
452063.90175220347,13840.516040126538
431010.9830447969,11716.430000633536
438556.5353571061,13546.502366768831
448434.4810737169,12731.136755731495
441436.09753416985,13783.358066286044
445457.32677455246,13341.28316866629
418372.85579300625,12795.583401834218
445755.9377143453,14284.93175292421
422336.00557870953,12744.781302026437
442519.4711929907,13683.69264689786
426356.03746896423,12938.525423397874
454018.5990378113,13567.496331545013
470232.6711790919,13751.203912822508
455996.5215374877,14239.436670080144
441740.09030026104,12899.032844018715
466872.88573644107,14095.147869995799
463434.943207857,13218.10701762967
426328.69142528455,12813.804032026052
479426.4210228371,13847.608798049
451498.51410471334,13605.9851733131
465769.92604916956,13318.439849569462
435679.5121792507,12895.351083874653
432132.4894753425,12491.322866974231
440693.4819864229,12790.664672328287
445593.6082234343,13593.179655604203
442388.36929988937,12984.574761017648
451615.95113052055,13833.39394707424
452733.0461888445,13680.654386477212
466338.7397390049,13865.428642398052
421928.5586123372,12446.082026540376
467145.88120244246,13023.717370521726
449787.0039008126,13427.39363927118
443240.8453224137,12824.81499055653
451272.2699026186,14851.847027582728
435356.88424567215,12461.422606861026
474744.5176824198,13574.308817316167
444305.47222338646,12558.0539033003
428003.62588855624,12348.343299518445
432802.2925398497,13441.683752594185
431871.51693910576,12389.396331150276
474334.42793848854,14606.14858729458
452229.9342137228,13134.914617876062
425653.0243066066,13421.879459472648
424901.19762185996,11694.058511199724
447212.3452073364,13323.279618595006
453766.78317199636,13710.122686507868
454100.25686179235,14732.111136777738
444962.96011456056,13047.23473703665
486346.43270791194,13548.930427129737
453042.2591039053,14023.895610103971
449944.3495754366,14848.012468010615
423613.70123221434,13050.840608992654
478671.620838395,13903.298165105258
451188.52415040915,12972.686594035551
482900.6084836371,15147.27563271991
435191.3509405684,13847.272381303474
419110.91561468877,12206.080306338104
434849.3773083617,13609.28151304969
447397.7971355603,13447.168611875017
444087.3634779591,12474.800354956784
445876.8687914511,13637.549039315883
468191.5753640601,13482.587815600853
449741.8268503889,13058.924354854755
427106.7208043806,12732.458395861126
438010.3020973669,12667.486781622149
429788.8461331151,12121.465516276887
486169.55046692124,14075.221395116927
455457.94057690527,14626.615926605593
463553.46654298017,13134.632086074125
479774.15732327814,14004.517403772137
434227.70223345887,13205.781777812183
447517.16599127324,14084.166028986147
423110.8834452621,13085.77343211501
475330.0264916802,13915.54394738905
447708.1589583776,14140.516171912019
419130.4339710105,12253.578358206501
439706.50695150835,12680.799875245117
417276.1537757405,12443.868522111396
429162.41642989125,12948.593830034868
427966.951856061,11934.212233960512
449811.40659271047,14110.845658575534
443444.4449141846,12919.211214947443
433526.3722712879,12203.238722622566
444854.78783023515,13242.999075602002
458782.5617832207,14571.181534212814
465585.89434796677,13968.164757637844
430337.4555581069,13108.998508401546
473795.056398218,13874.984382498082
442996.85505140905,13011.503323950325
433845.95825430716,12676.733925573957
448740.9364576761,13521.794679668048
425918.9866238925,12915.464113293603
439581.3995339051,14641.33712719844
441580.7632922111,12554.368720407107
472094.26480293064,14419.227578578717
455463.22856044665,13655.651777787072
437404.8457289459,14260.36041411648
433537.56959112897,12838.347107543821
459609.54408082075,13904.993254244613
426881.81440836017,13098.825091021503
435271.3135297145,13247.356628684414
437461.6138997607,13316.015094546816
436279.9758118068,12720.187335137136
413363.9134785759,12683.698325360258
457990.21160359634,14549.308811756884
463098.41250076535,15145.891208121138
438336.86418465106,13651.433791271264
453832.61354459065,13442.056375941664
457391.8701607462,14176.191214745308
444667.57928287063,13106.045015727716
433269.65744278755,12387.263324185027
444670.30860659434,12213.39678352476
435402.5267890771,12928.026098710656
452091.6605772161,13649.19398918147
431010.0297014624,13507.09828817001
434193.66306846164,12474.37622578245
450087.3507315871,12934.397150689787
453151.3403018693,14340.271795061162
449575.9300789212,14172.482616979207
482719.88940789073,16975.058586837837
477956.3557796964,14645.80760564758
441104.3218983498,13218.530120462965
457374.94651497045,13131.302696497518
465502.12192196876,13460.810186770896
419797.77752587735,12370.720950206727
460802.07178812765,14148.57660742367
433448.29200300906,13208.801946802721
421189.681969582,12445.150454328048
429318.18684232666,12319.489531978936
423224.7571982405,12747.323663250183
434074.8809895468,12480.880712097018
432111.27191160433,13303.512832838716
440979.5241766311,13029.380849496418
453257.48155484546,12974.253832018572
457797.1888827401,13310.12274003612
433862.61089179514,11717.438569700633
441906.4606975413,13071.524929167841
456038.5022894039,13186.830781268294
452119.3050474324,13719.692876720515
410476.2843881751,12414.6889388325
416060.1270818615,11560.404847143345
445268.7052792382,14170.667791867869
441392.25279597857,12641.212135332467
419375.5232833274,12492.363562797058
440281.3958792223,13228.939825818186
489828.0395446484,15585.992356255312
429352.9613954108,12366.47125225749
425309.86972597055,12606.644004290216
440270.34434487217,12608.664461802462
463677.90459420875,13583.554950643653
452611.7676810997,13374.877111179341
438458.58944960707,13089.330641178078
430700.844004861,12701.915804267624
425948.12603942526,12491.33984360025
440646.8119399963,12936.101427894439
458710.8754208642,13578.770425600596
432517.9186262397,12714.379755366517
472128.78880902554,13623.230367247965
420301.00661470374,12506.195474799511
440916.1662031136,12134.116973414846
464399.3884864577,13718.043740377427
459788.33549246535,15036.04819144445
448766.9622017074,12780.289961968356
441870.6826680183,13454.092452276605
442392.3441388997,12664.893708119696
459031.0660918094,13419.733773644082
476388.7298097732,12971.324730280914
461843.8428178001,14291.212264083446
442413.8988577358,12887.059472538298
471239.19694257283,13625.657508565248
465789.3586978816,13849.553125468621
435026.565844639,12909.233064429107
449202.077500807,13753.803706559811
446829.30240979965,13563.234795313045
433453.3447139623,12385.410937602588
434981.5816671697,12642.390443792021
441432.12587906263,13268.19670405639
425307.2608906237,12750.97945096366
462296.53681468114,13664.051548883128
478078.5270283234,14100.845830657348
436134.769288615,12400.86977964278
444496.4233051183,12938.70826166549
431098.732914083,13442.851556886617
419665.65731642116,13391.002962742237
439484.0775824761,14062.201900132131
435907.82369765796,12848.594026780022
441046.85885943053,13918.059226956906
439270.95792972815,12776.22133743091
448776.7816662505,13656.78643628849
438381.05642630154,13526.794085474101
462680.24470711296,13680.698416174477
424862.25537919556,11967.56024175064
443172.95546521025,12719.284256632625
433839.64914379234,12527.950212225098
443417.8459067157,13210.524709413457
474843.14332563913,14512.686658109194
448510.4385187655,12805.340062322604
415603.7578683499,11886.779916122661
440491.20505913615,12925.025338132476
448577.3144987363,13019.520412288439
442967.83778627217,13104.289735095026
475753.9988681249,14038.754268821465
442585.78823189647,14003.055191643653
442289.831863744,12964.585153397815
428047.8375589976,13248.504998723309
445425.48727625946,13398.942210444628
440331.89563655196,12988.132849389072
462275.8266635072,14009.527181089292
425022.00621822197,12656.665279333223
444761.1081164257,13176.989377778686
436427.04639529245,12806.238762941699
428410.0901639987,12849.062020357018
442733.8907413613,13078.380206874288
461387.5558876967,15310.232134013591
435119.87262393243,12338.451990852158
437916.7215128634,13085.167488083847
439963.1958369778,13638.282273793022
442489.47278541996,13213.91853644243
443682.50174702477,12877.21759805582
466993.3396607591,15346.37102837266
434833.01347393857,12264.57959090573
431270.4419310218,12490.198584819407
433352.30608104356,13878.520540797837
444712.236192123,13257.55440037882
464741.12286992476,13649.143951804645
431153.9162766152,13280.205648070872
431152.25924355775,12846.754736681045
423767.1311935645,12740.652248055587
431341.26368948095,12640.15141403908
439483.15620405757,12745.059420276746
445020.9448347659,13052.215871062106
442977.48929530394,13382.8510682815
464443.7548699635,13290.876165103287
439557.6422623658,13140.403980904328
482301.13420150516,15759.755829694077
476886.6404332083,14125.011886144535
427617.52919525607,12487.083535858414
445104.6245809951,13038.468004594059
448850.9096997882,12923.645543776383
447518.0386174697,13582.312026526892
466059.97198840464,14439.468571597714
455394.55646789353,13615.35887095119
462179.77407660265,17985.12259643356
431131.6401553995,12195.781603750376
439940.12192338356,12817.77861564649
435214.0487438553,12446.854914609627
443538.65200060885,13347.337739442006
461767.7824363101,13975.401637749197
419997.1699150562,12964.767796847893
448485.45214203355,13671.708299625756
439939.9329433207,12756.660660119784
423976.3048742214,12644.446129080276
459991.31134513207,13232.86184698003
460144.535024388,13882.986099114692
445869.3322961161,13859.345704588159
469229.03382218804,14204.244661065179
440216.0923901364,13000.315443265608
446681.65635723236,13150.23450057779
422631.69920278294,12649.123177510233
436100.7401841108,12672.75577289335
439408.67851587594,13372.507251287407
459530.1820167218,13619.760668951047
444835.48331332987,13419.102199362938
436975.38455218007,12993.548970940432
432274.08490356454,12308.54515470175
446037.2254295787,13199.823654871365
445648.08722501923,12962.68451954914
439570.0403856703,13023.59140416282
444499.9641300356,12847.957098596096
466618.0348363102,14108.503045092613
438756.55289442535,12689.403082239922
441725.0099088564,13057.263019907288
438598.9759611533,12169.648579752553
432172.99773076817,12648.404485872417
451732.23816774564,13712.909241559177
445335.19013880857,13276.5211737189
416579.0585395921,12763.794861192306
440402.21790357365,13642.773369472547
435229.9762877596,13107.354656131183
444903.0417615394,12768.03521660591
419111.5722728179,12665.837275681337
419022.7117319844,11489.422029893783
490216.78974947054,15301.53362492541
445815.1497980039,13378.486746180646
463847.51279587834,14697.341293730584
450893.395872817,13280.952024097183
429027.98472016345,13700.70293194308
464832.82123624557,13383.564900149293
447953.04867438134,12834.32204189808
484347.8506260681,15928.464040359424
417290.04964116996,12536.05923543467
461989.9409229897,13395.473864016689
434818.97293221473,12715.522841887012
424566.4819963461,13488.577530935181
438259.9138021877,12226.753954027337
428534.48744584003,12666.954924194379
441741.18413707765,12585.141583127657
457370.56005468813,14503.881561215998
433628.14635951235,13111.278157649202
422070.0276136374,12241.592795669465
444790.49620044825,13017.59429869257
461598.79444366845,13573.338288981191
430572.3032520071,13127.096264933809
419219.4297964265,12321.64360303271
430996.66718458215,11924.319320479924
452106.12006147474,13551.365281255647
441292.9919167021,12965.098258567756
430698.96928185323,12841.599993591062
475812.5250444579,14228.592197530106
450868.1228737028,12804.446418831869
470106.27409345476,14110.164130568672
433986.0291770778,12457.913252122844
433363.2616825481,13242.2863949334
419783.34448322724,11731.74608520533
443256.2625554191,12978.081129905338
430759.2102987998,13126.619552251683
465657.60691156075,13177.628857789106
452447.38601365837,13406.061321375308
446448.8514544638,13421.08747008871
423709.2007052169,13448.269274812872
452067.5868437611,13897.995139906889
431425.03163968225,12814.589433512096
448113.5859651306,13330.894799896818
434909.83252236026,12492.423356974043
499754.6680131646,16608.361148705077
429432.5305129115,12417.21912540969
415001.9159513031,11845.10523388761
442496.9932275256,13330.845350675063
453699.7620787504,13826.120635449213
443190.89363571577,13155.055140463868
447818.93685287685,13946.80654440364
441371.69251058414,13553.857074507987
418505.5913797375,12625.227355867726
455405.3109059993,13025.330647202725
444568.6561355429,13860.893873820289
457156.3963599778,13074.331885248605
470727.1201609144,14033.268033718128
446159.59730354126,13526.602176521705
458643.8069751442,14017.564163299032
455544.432063422,13915.44362295596
444109.59468937886,12646.08247539469
489223.0592826273,15142.156478701112
426234.0186102227,12711.103879815417
442906.84359095874,13620.33989374284
427232.35589958087,12456.21320938884
442427.39893905376,15071.620035765587
424687.79885784315,12848.105025067245
443416.4672087403,13163.700993194998
464676.3925933892,13593.870229915083
438983.29053163825,13002.46580995063
407775.9822786531,12376.29207983592
422020.2462908701,12348.164685132153
452910.2512622381,13648.956344662678
456148.78478946147,13427.49254325651
462294.76367104484,14711.619600637572
466417.56445650995,15391.481813867436
435369.99192330486,13331.42807006539
431157.6770608118,11949.255955025706
455289.02359435166,13351.430013864046
443228.4958072824,12859.235736210248
422759.3163354783,12907.537030065228
421798.09230469004,12138.345781616223
432414.42223491427,11936.26219164991
431864.18694427155,13289.661441661148
436516.5441947112,12372.61039814539
452170.92196395627,13485.090857836743
450469.23991707095,14532.536938112942
438107.43332646077,12642.54174569393
442330.21171242464,13067.235448741569
458677.7143200687,13093.187059316137
425866.73776819895,13162.254241441999
447515.7334765531,13279.388046263588
446878.18790081533,12789.180603029858
444441.68549314246,12117.076035821456
453695.08450061776,14306.78265725182
419713.1314820731,12069.796553213637
442786.0446329352,13400.02831743797
456534.15333042305,13280.95448184365
445289.8223232365,12739.598173537386
422285.4484747192,13357.685025155766
448243.05454859376,12843.888967511904
440768.7937372406,13399.302908046637
449963.60472922196,13443.589861383949
451061.61800437677,13596.39475599588
463985.2657275206,14507.501068675505
441956.3561290129,12787.661681011661
447123.1543273466,13411.563374307141
435829.90229761007,12617.002246153712
429643.31362237094,12789.994729169437
432977.0555142122,13378.53261941894
438048.60425459314,12674.655492039426
473936.0925984411,14455.79147054759
421930.21094639273,13175.5892299732
411154.86656765896,12777.76817912942
476975.22694808635,14260.687986465822
443569.7195437367,13718.011231115155
443035.11556301673,13236.231315468714
426444.882824027,12623.95525276235
466883.67796252365,13946.120084615713
441954.196454994,13322.353037761139
406913.2262215804,12183.47368412423
464142.9112595654,13798.798587547592
446531.88321436016,13424.76307235511
449089.0498928926,12895.578001243153
461968.3397718958,13216.278344610226
461037.2977101865,15244.057754178262
445094.47184791166,13907.846443132963
470178.6540765045,13871.287017913342
463519.2503853012,13193.598323288317
439258.7696477536,13609.78923119405
470202.97286111367,13252.823468515384
441897.0163480992,13572.538614001325
479269.2441824041,13798.049858921502
471982.85826836067,14714.909207452443
455020.7656226171,13928.579224776495
454043.42794108373,13506.949222950621
462696.95509800466,14056.149875333136
454025.86843430286,13987.18083936468
445623.6649908493,12697.481210539288
469426.0375149447,14352.812430977316
436458.13263141044,13407.143572306239
459881.56700105197,15617.245319858326
440546.2577188238,12412.21142109727
450825.3299177771,14804.079990544238
422105.78906204493,11734.214055622944
432811.67484740075,12470.576884853162
452116.2756363415,14765.500133223019
447956.5502076128,13579.996304628188
428746.7872415643,12709.43238151429
438720.4581289985,13423.346065332586
437007.03995909216,12401.899627468087
448392.28366968944,13963.097345794647
483112.5053656111,15923.023597169735
426384.1517283217,12700.943992785364
443892.9865006603,13028.825824269425
457451.11724070215,13416.310790751302
451757.58877497865,13242.970160819974
437356.4497714523,12433.368999370101
438928.3249232314,13646.03137119917
457791.25856585056,12616.668328941973
468983.8907033802,14370.294445709791
433165.53615057806,12595.44873932905
430052.8459903144,12941.937758220043
424563.4701645528,12397.302854561682
462340.661529565,12916.792283006998
425711.92994849687,13266.3665374038
430968.6087180441,13297.667359761355
464412.1983450609,13746.966269520508
434504.2209900811,12728.827626772189
468648.79845186416,20556.741292147417
450324.1068570231,14246.729964066559
438915.2209017627,13682.789522415896
456845.81593504205,16327.483190757306
427992.20931823086,12623.375962638918
467326.2295470774,15164.45319764415
472809.5759175065,14909.714236581643
429799.2118812031,12985.151159861078
431699.497541405,12703.361297430536
430875.16682579555,12704.345924142452
430407.31825497496,12644.247339571133
437194.1978219813,12756.281361607455
449007.2375406934,13066.337096206136
460115.4235310691,13578.133625826951
432202.085101678,12380.13606652841
415536.24201000936,11945.847496333372
459216.1057075081,13849.844718639497
465138.599740757,13949.983381566424
422229.9551985897,12458.581092166218
459311.788208025,13768.493528449337
448071.41174834257,13332.359264455685
427832.7991250166,13006.454400261766
435264.26284651656,13212.420977634534
436290.04452391894,13098.127294504979
460920.03770184645,14264.187478005837
499122.2391175107,20210.912225490512
443775.7572180858,13582.565791407811
434281.1805556817,12303.309729481743
443699.24258347315,13808.476928055508
431113.24081120617,13537.412552368245
431737.05952243507,13407.391620353885
413686.12120122823,11772.034745153926
441129.3617748462,13507.86729317109
449187.7110875644,12720.737185867763
445827.66826806817,13697.325697739581
444409.28027104284,13494.750703037089
440058.2019020328,13276.969341416676
458200.4382800574,13216.642257849335
463074.26558431145,13716.77980897754
440501.0547708099,14079.102885598888
453768.340062318,12718.704491139728
459007.6910672252,13154.82415339979
462710.8258977432,14374.899313668575
452605.59857759404,13333.218870999997
438946.6415486473,12541.780581144403
428035.97413738194,12555.978011682526
445586.8731264607,12813.413520232218
441206.7155274505,13100.732836332572
446804.40107480704,12704.798082875952
467284.5297300741,14676.388889180333
433234.56087735086,13130.6941707543
480004.6371208937,14594.936718498679
449668.7027509417,13786.425026114282
447968.3911070727,13633.904560900182
462586.2349394261,14622.088184768863
419118.3753716358,12293.459063271603
426985.53713002196,12698.946256135157
